YEAR,NEIGHBORHOOD_CLUSTER,OFFENSE,SHIFT,NUMBER_OF_CRIMES
2012,Cluster 33,MOTOR VEHICLE THEFT,MIDNIGHT,29
2012,Cluster 33,ROBBERY,EVENING,80
2012,Cluster 33,ROBBERY,MIDNIGHT,36
2012,Cluster 33,ROBBERY,DAY,23
2012,Cluster 33,SEX ABUSE,EVENING,6
2012,Cluster 33,SEX ABUSE,DAY,5
2012,Cluster 33,SEX ABUSE,MIDNIGHT,5
2012,Cluster 33,THEFT F/AUTO,DAY,85
2012,Cluster 33,THEFT F/AUTO,EVENING,54
2012,Cluster 33,THEFT F/AUTO,MIDNIGHT,22
2012,Cluster 33,THEFT/OTHER,EVENING,111
2012,Cluster 33,THEFT/OTHER,DAY,94
2012,Cluster 33,THEFT/OTHER,MIDNIGHT,16
2012,Cluster 34,ARSON,MIDNIGHT,2
2012,Cluster 34,ASSAULT W/DANGEROUS WEAPON,EVENING,53
2012,Cluster 34,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,26
2012,Cluster 34,ASSAULT W/DANGEROUS WEAPON,DAY,25
2012,Cluster 34,BURGLARY,EVENING,44
2012,Cluster 34,BURGLARY,DAY,30
2012,Cluster 34,BURGLARY,MIDNIGHT,13
2012,Cluster 34,HOMICIDE,MIDNIGHT,5
2012,Cluster 34,MOTOR VEHICLE THEFT,DAY,68
2012,Cluster 34,MOTOR VEHICLE THEFT,MIDNIGHT,41
2012,Cluster 34,MOTOR VEHICLE THEFT,EVENING,34
2012,Cluster 34,ROBBERY,EVENING,61
2012,Cluster 34,ROBBERY,MIDNIGHT,33
2012,Cluster 34,ROBBERY,DAY,29
2012,Cluster 34,SEX ABUSE,DAY,7
2012,Cluster 34,SEX ABUSE,MIDNIGHT,3
2012,Cluster 34,SEX ABUSE,EVENING,2
2012,Cluster 34,THEFT F/AUTO,DAY,143
2012,Cluster 34,THEFT F/AUTO,EVENING,63
2012,Cluster 34,THEFT F/AUTO,MIDNIGHT,51
2012,Cluster 34,THEFT/OTHER,EVENING,99
2012,Cluster 34,THEFT/OTHER,DAY,79
2012,Cluster 34,THEFT/OTHER,MIDNIGHT,15
2012,Cluster 35,ARSON,DAY,1
2012,Cluster 35,ASSAULT W/DANGEROUS WEAPON,DAY,10
2012,Cluster 35,ASSAULT W/DANGEROUS WEAPON,EVENING,6
2012,Cluster 35,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,4
2012,Cluster 35,BURGLARY,DAY,17
2012,Cluster 35,BURGLARY,EVENING,17
2012,Cluster 35,BURGLARY,MIDNIGHT,6
2012,Cluster 35,MOTOR VEHICLE THEFT,DAY,35
2012,Cluster 35,MOTOR VEHICLE THEFT,EVENING,16
2012,Cluster 35,MOTOR VEHICLE THEFT,MIDNIGHT,12
2012,Cluster 35,ROBBERY,DAY,19
2012,Cluster 35,ROBBERY,EVENING,19
2012,Cluster 35,ROBBERY,MIDNIGHT,14
2012,Cluster 35,SEX ABUSE,MIDNIGHT,1
2012,Cluster 35,THEFT F/AUTO,DAY,71
2012,Cluster 35,THEFT F/AUTO,EVENING,29
2012,Cluster 35,THEFT F/AUTO,MIDNIGHT,12
2012,Cluster 35,THEFT/OTHER,EVENING,76
2012,Cluster 35,THEFT/OTHER,DAY,39
2012,Cluster 35,THEFT/OTHER,MIDNIGHT,7
2012,Cluster 36,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,25
2012,Cluster 36,ASSAULT W/DANGEROUS WEAPON,DAY,20
2012,Cluster 36,ASSAULT W/DANGEROUS WEAPON,EVENING,19
2012,Cluster 36,BURGLARY,EVENING,52
2012,Cluster 36,BURGLARY,DAY,35
2012,Cluster 36,BURGLARY,MIDNIGHT,18
2012,Cluster 36,HOMICIDE,MIDNIGHT,2
2012,Cluster 36,MOTOR VEHICLE THEFT,DAY,19
2012,Cluster 36,MOTOR VEHICLE THEFT,EVENING,15
2012,Cluster 36,MOTOR VEHICLE THEFT,MIDNIGHT,7
2012,Cluster 36,ROBBERY,EVENING,49
2012,Cluster 36,ROBBERY,MIDNIGHT,42
2012,Cluster 36,ROBBERY,DAY,20
2012,Cluster 36,SEX ABUSE,DAY,3
2012,Cluster 36,SEX ABUSE,EVENING,2
2012,Cluster 36,THEFT F/AUTO,DAY,43
2012,Cluster 36,THEFT F/AUTO,EVENING,23
2012,Cluster 36,THEFT F/AUTO,MIDNIGHT,11
2012,Cluster 36,THEFT/OTHER,EVENING,37
2012,Cluster 36,THEFT/OTHER,DAY,28
2012,Cluster 36,THEFT/OTHER,MIDNIGHT,9
2012,Cluster 37,ARSON,DAY,1
2012,Cluster 37,ARSON,EVENING,1
2012,Cluster 37,ASSAULT W/DANGEROUS WEAPON,EVENING,37
2012,Cluster 37,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,32
2012,Cluster 37,ASSAULT W/DANGEROUS WEAPON,DAY,27
2012,Cluster 37,BURGLARY,EVENING,67
2012,Cluster 37,BURGLARY,DAY,57
2012,Cluster 37,BURGLARY,MIDNIGHT,17
2012,Cluster 37,HOMICIDE,MIDNIGHT,4
2012,Cluster 37,MOTOR VEHICLE THEFT,DAY,30
2012,Cluster 37,MOTOR VEHICLE THEFT,EVENING,22
2012,Cluster 37,MOTOR VEHICLE THEFT,MIDNIGHT,16
2012,Cluster 37,ROBBERY,EVENING,50
2012,Cluster 37,ROBBERY,DAY,35
2012,Cluster 37,ROBBERY,MIDNIGHT,34
2012,Cluster 37,SEX ABUSE,DAY,3
2012,Cluster 37,SEX ABUSE,EVENING,2
2012,Cluster 37,SEX ABUSE,MIDNIGHT,1
2012,Cluster 37,THEFT F/AUTO,DAY,52
2012,Cluster 37,THEFT F/AUTO,EVENING,30
2012,Cluster 37,THEFT F/AUTO,MIDNIGHT,9
2012,Cluster 37,THEFT/OTHER,EVENING,38
2012,Cluster 37,THEFT/OTHER,DAY,29
2012,Cluster 37,THEFT/OTHER,MIDNIGHT,18
2012,Cluster 38,ARSON,EVENING,1
2012,Cluster 38,ASSAULT W/DANGEROUS WEAPON,EVENING,50
2012,Cluster 38,ASSAULT W/DANGEROUS WEAPON,DAY,32
2012,Cluster 38,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,24
2012,Cluster 38,BURGLARY,EVENING,67
2012,Cluster 38,BURGLARY,DAY,37
2012,Cluster 38,BURGLARY,MIDNIGHT,20
2012,Cluster 38,HOMICIDE,MIDNIGHT,6
2012,Cluster 38,MOTOR VEHICLE THEFT,DAY,42
2012,Cluster 38,MOTOR VEHICLE THEFT,EVENING,30
2012,Cluster 38,MOTOR VEHICLE THEFT,MIDNIGHT,23
2012,Cluster 38,ROBBERY,EVENING,52
2012,Cluster 38,ROBBERY,MIDNIGHT,49
2012,Cluster 38,ROBBERY,DAY,39
2012,Cluster 38,SEX ABUSE,DAY,2
2012,Cluster 38,SEX ABUSE,EVENING,1
2012,Cluster 38,SEX ABUSE,MIDNIGHT,1
2012,Cluster 38,THEFT F/AUTO,DAY,41
2012,Cluster 38,THEFT F/AUTO,EVENING,24
2012,Cluster 38,THEFT F/AUTO,MIDNIGHT,11
2012,Cluster 38,THEFT/OTHER,EVENING,61
2012,Cluster 38,THEFT/OTHER,DAY,60
2012,Cluster 38,THEFT/OTHER,MIDNIGHT,22
2012,Cluster 39,ARSON,DAY,1
2012,Cluster 39,ASSAULT W/DANGEROUS WEAPON,EVENING,121
2012,Cluster 39,ASSAULT W/DANGEROUS WEAPON,DAY,76
2012,Cluster 39,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,69
2012,Cluster 39,BURGLARY,EVENING,169
2012,Cluster 39,BURGLARY,DAY,99
2012,Cluster 39,BURGLARY,MIDNIGHT,48
2012,Cluster 39,HOMICIDE,MIDNIGHT,5
2012,Cluster 39,MOTOR VEHICLE THEFT,DAY,95
2012,Cluster 39,MOTOR VEHICLE THEFT,EVENING,73
2012,Cluster 39,MOTOR VEHICLE THEFT,MIDNIGHT,32
2012,Cluster 39,ROBBERY,EVENING,137
2012,Cluster 39,ROBBERY,MIDNIGHT,81
2012,Cluster 39,ROBBERY,DAY,61
2012,Cluster 39,SEX ABUSE,DAY,6
2012,Cluster 39,SEX ABUSE,EVENING,5
2012,Cluster 39,SEX ABUSE,MIDNIGHT,2
2012,Cluster 39,THEFT F/AUTO,DAY,106
2012,Cluster 39,THEFT F/AUTO,EVENING,73
2012,Cluster 39,THEFT F/AUTO,MIDNIGHT,30
2012,Cluster 39,THEFT/OTHER,DAY,144
2012,Cluster 39,THEFT/OTHER,EVENING,131
2012,Cluster 39,THEFT/OTHER,MIDNIGHT,33
2012,Cluster 4,ASSAULT W/DANGEROUS WEAPON,DAY,5
2012,Cluster 4,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,4
2012,Cluster 4,ASSAULT W/DANGEROUS WEAPON,EVENING,1
2012,Cluster 4,BURGLARY,DAY,41
2012,Cluster 4,BURGLARY,EVENING,28
2012,Cluster 4,BURGLARY,MIDNIGHT,14
2012,Cluster 4,MOTOR VEHICLE THEFT,EVENING,11
2012,Cluster 4,MOTOR VEHICLE THEFT,DAY,10
2012,Cluster 4,MOTOR VEHICLE THEFT,MIDNIGHT,4
2012,Cluster 4,ROBBERY,EVENING,23
2012,Cluster 4,ROBBERY,MIDNIGHT,7
2012,Cluster 4,ROBBERY,DAY,6
2012,Cluster 4,SEX ABUSE,MIDNIGHT,2
2012,Cluster 4,SEX ABUSE,EVENING,1
2012,Cluster 4,THEFT F/AUTO,DAY,73
2012,Cluster 4,THEFT F/AUTO,EVENING,51
2012,Cluster 4,THEFT F/AUTO,MIDNIGHT,13
2012,Cluster 4,THEFT/OTHER,EVENING,345
2012,Cluster 4,THEFT/OTHER,DAY,264
2012,Cluster 4,THEFT/OTHER,MIDNIGHT,29
2012,Cluster 5,ASSAULT W/DANGEROUS WEAPON,EVENING,8
2012,Cluster 5,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,2
2012,Cluster 5,ASSAULT W/DANGEROUS WEAPON,DAY,1
2012,Cluster 5,BURGLARY,DAY,11
2012,Cluster 5,BURGLARY,EVENING,8
2012,Cluster 5,BURGLARY,MIDNIGHT,4
2012,Cluster 5,MOTOR VEHICLE THEFT,EVENING,7
2012,Cluster 5,MOTOR VEHICLE THEFT,DAY,4
2012,Cluster 5,MOTOR VEHICLE THEFT,MIDNIGHT,2
2012,Cluster 5,ROBBERY,MIDNIGHT,13
2012,Cluster 5,ROBBERY,DAY,8
2012,Cluster 5,ROBBERY,EVENING,8
2012,Cluster 5,SEX ABUSE,EVENING,5
2012,Cluster 5,SEX ABUSE,MIDNIGHT,4
2012,Cluster 5,THEFT F/AUTO,DAY,37
2012,Cluster 5,THEFT F/AUTO,EVENING,29
2012,Cluster 5,THEFT F/AUTO,MIDNIGHT,6
2012,Cluster 5,THEFT/OTHER,EVENING,163
2012,Cluster 5,THEFT/OTHER,DAY,160
2012,Cluster 5,THEFT/OTHER,MIDNIGHT,34
2012,Cluster 6,ARSON,EVENING,1
2012,Cluster 6,ARSON,MIDNIGHT,1
2012,Cluster 6,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,41
2012,Cluster 6,ASSAULT W/DANGEROUS WEAPON,EVENING,18
2012,Cluster 6,ASSAULT W/DANGEROUS WEAPON,DAY,7
2012,Cluster 6,BURGLARY,DAY,44
2012,Cluster 6,BURGLARY,EVENING,29
2012,Cluster 6,BURGLARY,MIDNIGHT,8
2012,Cluster 6,MOTOR VEHICLE THEFT,DAY,32
2012,Cluster 6,MOTOR VEHICLE THEFT,EVENING,25
2012,Cluster 6,MOTOR VEHICLE THEFT,MIDNIGHT,15
2012,Cluster 6,ROBBERY,MIDNIGHT,71
2012,Cluster 6,ROBBERY,EVENING,45
2012,Cluster 6,ROBBERY,DAY,39
2012,Cluster 6,SEX ABUSE,DAY,3
2012,Cluster 6,SEX ABUSE,MIDNIGHT,3
2012,Cluster 6,SEX ABUSE,EVENING,2
2012,Cluster 6,THEFT F/AUTO,DAY,316
2012,Cluster 6,THEFT F/AUTO,EVENING,153
2012,Cluster 6,THEFT F/AUTO,MIDNIGHT,88
2012,Cluster 6,THEFT/OTHER,EVENING,571
2012,Cluster 6,THEFT/OTHER,DAY,527
2012,Cluster 6,THEFT/OTHER,MIDNIGHT,115
2012,Cluster 7,ARSON,EVENING,2
2012,Cluster 7,ASSAULT W/DANGEROUS WEAPON,EVENING,16
2012,Cluster 7,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,11
2012,Cluster 7,ASSAULT W/DANGEROUS WEAPON,DAY,5
2012,Cluster 7,BURGLARY,EVENING,53
2012,Cluster 7,BURGLARY,DAY,37
2012,Cluster 7,BURGLARY,MIDNIGHT,11
2012,Cluster 7,HOMICIDE,MIDNIGHT,1
2012,Cluster 7,MOTOR VEHICLE THEFT,DAY,27
2012,Cluster 7,MOTOR VEHICLE THEFT,EVENING,23
2012,Cluster 7,MOTOR VEHICLE THEFT,MIDNIGHT,12
2012,Cluster 7,ROBBERY,EVENING,46
2012,Cluster 7,ROBBERY,MIDNIGHT,37
2012,Cluster 7,ROBBERY,DAY,29
2012,Cluster 7,SEX ABUSE,DAY,3
2012,Cluster 7,SEX ABUSE,EVENING,2
2012,Cluster 7,SEX ABUSE,MIDNIGHT,2
2012,Cluster 7,THEFT F/AUTO,DAY,284
2012,Cluster 7,THEFT F/AUTO,EVENING,199
2012,Cluster 7,THEFT F/AUTO,MIDNIGHT,53
2012,Cluster 7,THEFT/OTHER,EVENING,175
2012,Cluster 7,THEFT/OTHER,DAY,138
2012,Cluster 7,THEFT/OTHER,MIDNIGHT,41
2012,Cluster 8,ARSON,MIDNIGHT,1
2012,Cluster 8,ASSAULT W/DANGEROUS WEAPON,EVENING,43
2012,Cluster 8,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,41
2012,Cluster 8,ASSAULT W/DANGEROUS WEAPON,DAY,14
2012,Cluster 8,BURGLARY,EVENING,24
2012,Cluster 8,BURGLARY,DAY,23
2012,Cluster 8,BURGLARY,MIDNIGHT,13
2012,Cluster 8,MOTOR VEHICLE THEFT,EVENING,29
2012,Cluster 8,MOTOR VEHICLE THEFT,DAY,27
2012,Cluster 8,MOTOR VEHICLE THEFT,MIDNIGHT,14
2012,Cluster 8,ROBBERY,MIDNIGHT,81
2012,Cluster 8,ROBBERY,EVENING,78
2012,Cluster 8,ROBBERY,DAY,51
2012,Cluster 8,SEX ABUSE,MIDNIGHT,6
2012,Cluster 8,SEX ABUSE,EVENING,5
2012,Cluster 8,SEX ABUSE,DAY,2
2012,Cluster 8,THEFT F/AUTO,EVENING,202
2012,Cluster 8,THEFT F/AUTO,DAY,160
2012,Cluster 8,THEFT F/AUTO,MIDNIGHT,122
2012,Cluster 8,THEFT/OTHER,EVENING,690
2012,Cluster 8,THEFT/OTHER,DAY,600
2012,Cluster 8,THEFT/OTHER,MIDNIGHT,104
2012,Cluster 9,ASSAULT W/DANGEROUS WEAPON,EVENING,23
2012,Cluster 9,ASSAULT W/DANGEROUS WEAPON,DAY,7
2012,Cluster 9,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,5
2012,Cluster 9,BURGLARY,DAY,25
2012,Cluster 9,BURGLARY,EVENING,17
2012,Cluster 9,BURGLARY,MIDNIGHT,13
2012,Cluster 9,HOMICIDE,MIDNIGHT,2
2012,Cluster 9,MOTOR VEHICLE THEFT,EVENING,14
2012,Cluster 9,MOTOR VEHICLE THEFT,DAY,13
2012,Cluster 9,MOTOR VEHICLE THEFT,MIDNIGHT,4
2012,Cluster 9,ROBBERY,EVENING,31
2012,Cluster 9,ROBBERY,MIDNIGHT,16
2012,Cluster 9,ROBBERY,DAY,8
2012,Cluster 9,SEX ABUSE,EVENING,1
2012,Cluster 9,SEX ABUSE,MIDNIGHT,1
2012,Cluster 9,THEFT F/AUTO,DAY,82
2012,Cluster 9,THEFT F/AUTO,EVENING,47
2012,Cluster 9,THEFT F/AUTO,MIDNIGHT,10
2012,Cluster 9,THEFT/OTHER,EVENING,132
2012,Cluster 9,THEFT/OTHER,DAY,87
2012,Cluster 9,THEFT/OTHER,MIDNIGHT,20
2013,Cluster 1,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,23
2013,Cluster 1,ASSAULT W/DANGEROUS WEAPON,EVENING,4
2013,Cluster 1,ASSAULT W/DANGEROUS WEAPON,DAY,1
2013,Cluster 1,BURGLARY,DAY,26
2013,Cluster 1,BURGLARY,EVENING,25
2013,Cluster 1,BURGLARY,MIDNIGHT,9
2013,Cluster 1,HOMICIDE,MIDNIGHT,3
2013,Cluster 1,MOTOR VEHICLE THEFT,EVENING,16
2013,Cluster 1,MOTOR VEHICLE THEFT,DAY,15
2013,Cluster 1,MOTOR VEHICLE THEFT,MIDNIGHT,7
2013,Cluster 1,ROBBERY,MIDNIGHT,68
2013,Cluster 1,ROBBERY,EVENING,23
2013,Cluster 1,ROBBERY,DAY,14
2013,Cluster 1,SEX ABUSE,MIDNIGHT,3
2013,Cluster 1,SEX ABUSE,DAY,1
2013,Cluster 1,SEX ABUSE,EVENING,1
2013,Cluster 1,THEFT F/AUTO,DAY,180
2013,Cluster 1,THEFT F/AUTO,EVENING,84
2013,Cluster 1,THEFT F/AUTO,MIDNIGHT,68
2013,Cluster 1,THEFT/OTHER,EVENING,167
2013,Cluster 1,THEFT/OTHER,DAY,144
2013,Cluster 1,THEFT/OTHER,MIDNIGHT,63
2013,Cluster 10,BURGLARY,EVENING,39
2013,Cluster 10,BURGLARY,DAY,21
2013,Cluster 10,BURGLARY,MIDNIGHT,7
2013,Cluster 10,MOTOR VEHICLE THEFT,DAY,8
2013,Cluster 10,MOTOR VEHICLE THEFT,EVENING,5
2013,Cluster 10,MOTOR VEHICLE THEFT,MIDNIGHT,2
2013,Cluster 10,ROBBERY,EVENING,5
2013,Cluster 10,ROBBERY,DAY,1
2013,Cluster 10,THEFT F/AUTO,DAY,113
2013,Cluster 10,THEFT F/AUTO,EVENING,54
2013,Cluster 10,THEFT F/AUTO,MIDNIGHT,10
2013,Cluster 10,THEFT/OTHER,EVENING,49
2013,Cluster 10,THEFT/OTHER,DAY,40
2013,Cluster 10,THEFT/OTHER,MIDNIGHT,5
2013,Cluster 11,ASSAULT W/DANGEROUS WEAPON,EVENING,3
2013,Cluster 11,ASSAULT W/DANGEROUS WEAPON,DAY,2
2013,Cluster 11,BURGLARY,EVENING,27
2013,Cluster 11,BURGLARY,DAY,15
2013,Cluster 11,BURGLARY,MIDNIGHT,9
2013,Cluster 11,MOTOR VEHICLE THEFT,DAY,8
2013,Cluster 11,MOTOR VEHICLE THEFT,EVENING,4
2013,Cluster 11,MOTOR VEHICLE THEFT,MIDNIGHT,2
2013,Cluster 11,ROBBERY,EVENING,7
2013,Cluster 11,ROBBERY,DAY,6
2013,Cluster 11,ROBBERY,MIDNIGHT,1
2013,Cluster 11,SEX ABUSE,EVENING,3
2013,Cluster 11,SEX ABUSE,DAY,1
2013,Cluster 11,THEFT F/AUTO,EVENING,169
2013,Cluster 11,THEFT F/AUTO,DAY,135
2013,Cluster 11,THEFT F/AUTO,MIDNIGHT,17
2013,Cluster 11,THEFT/OTHER,EVENING,196
2013,Cluster 11,THEFT/OTHER,DAY,103
2013,Cluster 11,THEFT/OTHER,MIDNIGHT,15
2013,Cluster 12,ASSAULT W/DANGEROUS WEAPON,EVENING,2
2013,Cluster 12,ASSAULT W/DANGEROUS WEAPON,DAY,1
2013,Cluster 12,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,1
2013,Cluster 12,BURGLARY,EVENING,12
2013,Cluster 12,BURGLARY,DAY,6
2013,Cluster 12,BURGLARY,MIDNIGHT,5
2013,Cluster 12,MOTOR VEHICLE THEFT,DAY,2
2013,Cluster 12,ROBBERY,EVENING,7
2013,Cluster 12,ROBBERY,MIDNIGHT,2
2013,Cluster 12,ROBBERY,DAY,1
2013,Cluster 12,SEX ABUSE,EVENING,2
2013,Cluster 12,SEX ABUSE,DAY,1
2013,Cluster 12,THEFT F/AUTO,DAY,48
2013,Cluster 12,THEFT F/AUTO,EVENING,20
2013,Cluster 12,THEFT F/AUTO,MIDNIGHT,10
2013,Cluster 12,THEFT/OTHER,EVENING,43
2013,Cluster 12,THEFT/OTHER,DAY,39
2013,Cluster 12,THEFT/OTHER,MIDNIGHT,6
2013,Cluster 13,ASSAULT W/DANGEROUS WEAPON,DAY,2
2013,Cluster 13,ASSAULT W/DANGEROUS WEAPON,EVENING,2
2013,Cluster 13,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,1
2013,Cluster 13,BURGLARY,EVENING,9
2013,Cluster 13,BURGLARY,DAY,8
2013,Cluster 13,BURGLARY,MIDNIGHT,3
2013,Cluster 13,MOTOR VEHICLE THEFT,DAY,7
2013,Cluster 13,MOTOR VEHICLE THEFT,EVENING,2
2013,Cluster 13,MOTOR VEHICLE THEFT,MIDNIGHT,1
2013,Cluster 13,THEFT F/AUTO,DAY,60
2013,Cluster 13,THEFT F/AUTO,EVENING,22
2013,Cluster 13,THEFT F/AUTO,MIDNIGHT,10
2013,Cluster 13,THEFT/OTHER,DAY,51
2013,Cluster 13,THEFT/OTHER,EVENING,43
2013,Cluster 13,THEFT/OTHER,MIDNIGHT,6
2013,Cluster 14,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,1
2013,Cluster 14,BURGLARY,DAY,13
2013,Cluster 14,BURGLARY,EVENING,7
2013,Cluster 14,BURGLARY,MIDNIGHT,3
2013,Cluster 14,MOTOR VEHICLE THEFT,DAY,7
2013,Cluster 14,MOTOR VEHICLE THEFT,EVENING,5
2013,Cluster 14,MOTOR VEHICLE THEFT,MIDNIGHT,3
2013,Cluster 14,ROBBERY,MIDNIGHT,5
2013,Cluster 14,ROBBERY,DAY,1
2013,Cluster 14,ROBBERY,EVENING,1
2013,Cluster 14,SEX ABUSE,EVENING,1
2013,Cluster 14,SEX ABUSE,MIDNIGHT,1
2013,Cluster 14,THEFT F/AUTO,DAY,62
2013,Cluster 14,THEFT F/AUTO,EVENING,12
2013,Cluster 14,THEFT F/AUTO,MIDNIGHT,6
2013,Cluster 14,THEFT/OTHER,EVENING,56
2013,Cluster 14,THEFT/OTHER,DAY,39
2013,Cluster 14,THEFT/OTHER,MIDNIGHT,20
2013,Cluster 15,ASSAULT W/DANGEROUS WEAPON,EVENING,2
2013,Cluster 15,BURGLARY,DAY,14
2013,Cluster 15,BURGLARY,MIDNIGHT,7
2013,Cluster 15,BURGLARY,EVENING,6
2013,Cluster 15,MOTOR VEHICLE THEFT,DAY,9
2013,Cluster 15,MOTOR VEHICLE THEFT,EVENING,3
2013,Cluster 15,MOTOR VEHICLE THEFT,MIDNIGHT,3
2013,Cluster 15,ROBBERY,DAY,6
2013,Cluster 15,ROBBERY,EVENING,5
2013,Cluster 15,ROBBERY,MIDNIGHT,5
2013,Cluster 15,SEX ABUSE,DAY,2
2013,Cluster 15,SEX ABUSE,MIDNIGHT,1
2013,Cluster 15,THEFT F/AUTO,DAY,73
2013,Cluster 15,THEFT F/AUTO,EVENING,48
2013,Cluster 15,THEFT F/AUTO,MIDNIGHT,14
2013,Cluster 15,THEFT/OTHER,EVENING,63
2013,Cluster 15,THEFT/OTHER,DAY,61
2013,Cluster 15,THEFT/OTHER,MIDNIGHT,7
2013,Cluster 16,ASSAULT W/DANGEROUS WEAPON,EVENING,5
2013,Cluster 16,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,3
2013,Cluster 16,ASSAULT W/DANGEROUS WEAPON,DAY,2
2013,Cluster 16,BURGLARY,DAY,11
2013,Cluster 16,BURGLARY,EVENING,7
2013,Cluster 16,BURGLARY,MIDNIGHT,2
2013,Cluster 16,MOTOR VEHICLE THEFT,DAY,11
2013,Cluster 16,MOTOR VEHICLE THEFT,EVENING,4
2013,Cluster 16,MOTOR VEHICLE THEFT,MIDNIGHT,1
2013,Cluster 16,ROBBERY,EVENING,5
2013,Cluster 16,ROBBERY,DAY,3
2013,Cluster 16,ROBBERY,MIDNIGHT,3
2013,Cluster 16,THEFT F/AUTO,DAY,55
2013,Cluster 16,THEFT F/AUTO,EVENING,16
2013,Cluster 16,THEFT F/AUTO,MIDNIGHT,9
2013,Cluster 16,THEFT/OTHER,DAY,16
2013,Cluster 16,THEFT/OTHER,MIDNIGHT,9
2013,Cluster 16,THEFT/OTHER,EVENING,6
2013,Cluster 17,ARSON,DAY,1
2013,Cluster 17,ASSAULT W/DANGEROUS WEAPON,EVENING,21
2013,Cluster 17,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,14
2013,Cluster 17,ASSAULT W/DANGEROUS WEAPON,DAY,9
2013,Cluster 17,BURGLARY,EVENING,51
2013,Cluster 17,BURGLARY,DAY,28
2013,Cluster 17,BURGLARY,MIDNIGHT,17
2013,Cluster 17,HOMICIDE,MIDNIGHT,2
2013,Cluster 17,MOTOR VEHICLE THEFT,DAY,55
2013,Cluster 17,MOTOR VEHICLE THEFT,EVENING,23
2013,Cluster 17,MOTOR VEHICLE THEFT,MIDNIGHT,9
2013,Cluster 17,ROBBERY,EVENING,50
2013,Cluster 17,ROBBERY,MIDNIGHT,34
2013,Cluster 17,ROBBERY,DAY,21
2013,Cluster 17,SEX ABUSE,DAY,3
2013,Cluster 17,SEX ABUSE,EVENING,3
2013,Cluster 17,SEX ABUSE,MIDNIGHT,2
2013,Cluster 17,THEFT F/AUTO,DAY,182
2013,Cluster 17,THEFT F/AUTO,EVENING,116
2013,Cluster 17,THEFT F/AUTO,MIDNIGHT,81
2013,Cluster 17,THEFT/OTHER,EVENING,124
2013,Cluster 17,THEFT/OTHER,DAY,98
2013,Cluster 17,THEFT/OTHER,MIDNIGHT,32
2013,Cluster 18,ARSON,EVENING,2
2013,Cluster 18,ARSON,MIDNIGHT,2
2013,Cluster 18,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,60
2013,Cluster 18,ASSAULT W/DANGEROUS WEAPON,EVENING,45
2013,Cluster 18,ASSAULT W/DANGEROUS WEAPON,DAY,19
2013,Cluster 18,BURGLARY,EVENING,101
2013,Cluster 18,BURGLARY,DAY,90
2013,Cluster 18,BURGLARY,MIDNIGHT,31
2013,Cluster 18,HOMICIDE,MIDNIGHT,6
2013,Cluster 18,MOTOR VEHICLE THEFT,DAY,66
2013,Cluster 18,MOTOR VEHICLE THEFT,EVENING,40
2013,Cluster 18,MOTOR VEHICLE THEFT,MIDNIGHT,18
2013,Cluster 18,ROBBERY,EVENING,101
2013,Cluster 18,ROBBERY,MIDNIGHT,92
2013,Cluster 18,ROBBERY,DAY,53
2013,Cluster 18,SEX ABUSE,EVENING,6
2013,Cluster 18,SEX ABUSE,DAY,4
2013,Cluster 18,SEX ABUSE,MIDNIGHT,4
2013,Cluster 18,THEFT F/AUTO,DAY,327
2013,Cluster 18,THEFT F/AUTO,EVENING,172
2013,Cluster 18,THEFT F/AUTO,MIDNIGHT,72
2013,Cluster 18,THEFT/OTHER,EVENING,198
2013,Cluster 18,THEFT/OTHER,DAY,197
2013,Cluster 18,THEFT/OTHER,MIDNIGHT,53
2013,Cluster 19,ASSAULT W/DANGEROUS WEAPON,EVENING,16
2013,Cluster 19,ASSAULT W/DANGEROUS WEAPON,DAY,10
2013,Cluster 19,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,6
2013,Cluster 19,BURGLARY,EVENING,19
2013,Cluster 19,BURGLARY,DAY,11
2013,Cluster 19,BURGLARY,MIDNIGHT,6
2013,Cluster 19,MOTOR VEHICLE THEFT,DAY,20
2013,Cluster 19,MOTOR VEHICLE THEFT,MIDNIGHT,12
2013,Cluster 19,MOTOR VEHICLE THEFT,EVENING,10
2013,Cluster 19,ROBBERY,EVENING,29
